booking_id,booking_date,check_in_date,channel_id,Channel Name,rate_code_id,gross_room_revenue,Commission Rate,commission_amount,net_room_revenue,status
BK_00966,2024-11-16 0:00,2024-11-21 0:00,CH_06,Walk-in,RT_RACK,4385.18,0.0,0.0,4385.18,Checked-Out
BK_00967,2024-11-19 0:00,2024-11-21 0:00,CH_06,Walk-in,RT_RACK,24787.49,0.0,0.0,24787.49,Checked-Out
BK_00968,2024-04-18 0:00,2024-06-16 0:00,CH_06,Walk-in,RT_RACK,4292.97,0.0,0.0,4292.97,Checked-Out
BK_00969,2024-10-03 0:00,2024-11-03 0:00,CH_06,Walk-in,RT_RACK,9434.17,0.0,0.0,9434.17,Checked-Out
BK_00970,2024-10-28 0:00,2024-12-14 0:00,CH_06,Walk-in,RT_CORP,11589.44,0.0,0.0,11589.44,Checked-Out
BK_00971,2024-09-18 0:00,2024-09-24 0:00,CH_06,Walk-in,RT_RACK,19481.13,0.0,0.0,19481.13,Checked-Out
BK_00972,2024-12-05 0:00,2024-12-21 0:00,CH_06,Walk-in,RT_CORP,22379.92,0.0,0.0,22379.92,Checked-Out
BK_00973,2024-03-12 0:00,2024-04-10 0:00,CH_06,Walk-in,RT_CORP,8408.64,0.0,0.0,8408.64,Checked-Out
BK_00974,2024-10-16 0:00,2024-11-28 0:00,CH_06,Walk-in,RT_RACK,8327.06,0.0,0.0,8327.06,Checked-Out
BK_00975,2024-01-21 0:00,2024-02-05 0:00,CH_06,Walk-in,RT_CORP,13085.89,0.0,0.0,13085.89,Cancelled
BK_00976,2024-07-08 0:00,2024-07-23 0:00,CH_06,Walk-in,RT_CORP,3578.81,0.0,0.0,3578.81,Checked-Out
BK_00977,2024-07-03 0:00,2024-07-28 0:00,CH_06,Walk-in,RT_RACK,19048.99,0.0,0.0,19048.99,Checked-Out
BK_00978,2024-01-21 0:00,2024-03-03 0:00,CH_06,Walk-in,RT_RACK,11717.99,0.0,0.0,11717.99,Checked-Out
BK_00979,2024-09-23 0:00,2024-11-03 0:00,CH_06,Walk-in,RT_RACK,13820.33,0.0,0.0,13820.33,Checked-Out
BK_00980,2024-10-18 0:00,2024-10-30 0:00,CH_06,Walk-in,RT_RACK,19060.11,0.0,0.0,19060.11,Confirmed
BK_00981,2024-11-30 0:00,2025-01-27 0:00,CH_06,Walk-in,RT_RACK,4351.43,0.0,0.0,4351.43,Checked-Out
BK_00982,2024-04-24 0:00,2024-05-28 0:00,CH_06,Walk-in,RT_RACK,20156.75,0.0,0.0,20156.75,Checked-Out
BK_00983,2024-06-25 0:00,2024-07-27 0:00,CH_06,Walk-in,RT_RACK,15971.57,0.0,0.0,15971.57,Checked-Out
BK_00984,2024-03-12 0:00,2024-04-10 0:00,CH_06,Walk-in,RT_CORP,6659.87,0.0,0.0,6659.87,Cancelled
BK_00985,2024-11-25 0:00,2024-12-13 0:00,CH_06,Walk-in,RT_CORP,8396.98,0.0,0.0,8396.98,Confirmed
BK_00986,2024-07-04 0:00,2024-08-12 0:00,CH_06,Walk-in,RT_CORP,3889.0,0.0,0.0,3889.0,Checked-Out
BK_00987,2024-06-18 0:00,2024-08-04 0:00,CH_06,Walk-in,RT_RACK,4909.23,0.0,0.0,4909.23,Checked-Out
BK_00988,2024-09-02 0:00,2024-09-16 0:00,CH_06,Walk-in,RT_CORP,19041.6,0.0,0.0,19041.6,Checked-Out
BK_00989,2024-07-29 0:00,2024-07-31 0:00,CH_06,Walk-in,RT_RACK,8426.17,0.0,0.0,8426.17,Cancelled
BK_00990,2024-10-30 0:00,2024-11-10 0:00,CH_06,Walk-in,RT_RACK,10230.17,0.0,0.0,10230.17,Checked-Out
BK_00991,2024-03-16 0:00,2024-03-20 0:00,CH_06,Walk-in,RT_RACK,10168.16,0.0,0.0,10168.16,Checked-Out
BK_00992,2024-09-21 0:00,2024-10-17 0:00,CH_06,Walk-in,RT_RACK,24595.73,0.0,0.0,24595.73,Checked-Out
BK_00993,2024-12-04 0:00,2025-01-26 0:00,CH_06,Walk-in,RT_RACK,12760.89,0.0,0.0,12760.89,Confirmed
BK_00994,2024-11-06 0:00,2024-12-07 0:00,CH_06,Walk-in,RT_CORP,16060.03,0.0,0.0,16060.03,Confirmed
BK_00995,2024-07-29 0:00,2024-09-06 0:00,CH_06,Walk-in,RT_CORP,7420.19,0.0,0.0,7420.19,Checked-Out
BK_00996,2024-09-18 0:00,2024-10-05 0:00,CH_06,Walk-in,RT_RACK,7938.48,0.0,0.0,7938.48,Checked-Out
BK_00997,2024-11-01 0:00,2024-12-09 0:00,CH_06,Walk-in,RT_CORP,4450.03,0.0,0.0,4450.03,Checked-Out
BK_00998,2024-03-08 0:00,2024-03-15 0:00,CH_06,Walk-in,RT_CORP,3411.97,0.0,0.0,3411.97,Checked-Out
BK_00999,2024-09-15 0:00,2024-10-29 0:00,CH_06,Walk-in,RT_CORP,17975.26,0.0,0.0,17975.26,Checked-Out
BK_01000,2024-03-31 0:00,2024-05-01 0:00,CH_06,Walk-in,RT_RACK,22637.3,0.0,0.0,22637.3,Checked-Out
BK_01001,2024-09-29 0:00,2024-11-01 0:00,CH_06,Walk-in,RT_RACK,4116.58,0.0,0.0,4116.58,Checked-Out
BK_01002,2024-03-07 0:00,2024-05-04 0:00,CH_06,Walk-in,RT_RACK,23392.47,0.0,0.0,23392.47,Checked-Out
BK_01003,2024-12-13 0:00,2025-01-24 0:00,CH_06,Walk-in,RT_RACK,20799.56,0.0,0.0,20799.56,Checked-Out
BK_01004,2024-01-23 0:00,2024-03-08 0:00,CH_06,Walk-in,RT_RACK,24891.27,0.0,0.0,24891.27,Confirmed
BK_01005,2024-09-03 0:00,2024-10-24 0:00,CH_06,Walk-in,RT_RACK,20381.34,0.0,0.0,20381.34,Checked-Out
BK_01006,2024-12-22 0:00,2025-01-28 0:00,CH_06,Walk-in,RT_RACK,4862.58,0.0,0.0,4862.58,Cancelled
BK_01007,2024-09-01 0:00,2024-10-21 0:00,CH_06,Walk-in,RT_RACK,9830.67,0.0,0.0,9830.67,Confirmed
BK_01008,2024-10-05 0:00,2024-11-01 0:00,CH_06,Walk-in,RT_CORP,13078.29,0.0,0.0,13078.29,Cancelled
BK_01009,2024-01-04 0:00,2024-02-10 0:00,CH_06,Walk-in,RT_RACK,21091.14,0.0,0.0,21091.14,Checked-Out
BK_01010,2024-07-11 0:00,2024-08-22 0:00,CH_06,Walk-in,RT_RACK,9191.69,0.0,0.0,9191.69,Checked-Out
BK_01011,2024-02-24 0:00,2024-03-05 0:00,CH_06,Walk-in,RT_RACK,16693.62,0.0,0.0,16693.62,Confirmed
BK_01012,2024-10-01 0:00,2024-10-29 0:00,CH_06,Walk-in,RT_RACK,26902.89,0.0,0.0,26902.89,Checked-Out
BK_01013,2024-12-14 0:00,2025-01-09 0:00,CH_06,Walk-in,RT_RACK,10623.79,0.0,0.0,10623.79,Checked-Out
BK_01014,2024-10-12 0:00,2024-11-12 0:00,CH_06,Walk-in,RT_RACK,7774.19,0.0,0.0,7774.19,Checked-Out
BK_01015,2024-09-04 0:00,2024-09-21 0:00,CH_06,Walk-in,RT_RACK,14808.84,0.0,0.0,14808.84,Checked-Out
BK_01016,2024-07-22 0:00,2024-09-08 0:00,CH_06,Walk-in,RT_RACK,10564.53,0.0,0.0,10564.53,Checked-Out
BK_01017,2024-08-16 0:00,2024-10-06 0:00,CH_06,Walk-in,RT_RACK,8218.81,0.0,0.0,8218.81,Confirmed
BK_01018,2024-07-24 0:00,2024-09-13 0:00,CH_06,Walk-in,RT_RACK,14158.54,0.0,0.0,14158.54,Confirmed
BK_01019,2024-11-21 0:00,2024-11-22 0:00,CH_06,Walk-in,RT_CORP,4447.6,0.0,0.0,4447.6,Checked-Out
BK_01020,2024-11-03 0:00,2024-12-01 0:00,CH_06,Walk-in,RT_RACK,3878.46,0.0,0.0,3878.46,Confirmed
BK_01021,2024-07-08 0:00,2024-07-14 0:00,CH_06,Walk-in,RT_RACK,24617.18,0.0,0.0,24617.18,Checked-Out
BK_01022,2024-07-24 0:00,2024-09-02 0:00,CH_06,Walk-in,RT_RACK,21466.62,0.0,0.0,21466.62,Checked-Out
BK_01023,2024-11-01 0:00,2024-11-05 0:00,CH_06,Walk-in,RT_RACK,10561.85,0.0,0.0,10561.85,Checked-Out
BK_01024,2024-04-13 0:00,2024-06-07 0:00,CH_06,Walk-in,RT_RACK,26772.08,0.0,0.0,26772.08,Confirmed
BK_01025,2024-11-02 0:00,2024-12-05 0:00,CH_06,Walk-in,RT_CORP,22429.37,0.0,0.0,22429.37,Checked-Out
BK_01026,2024-12-11 0:00,2024-12-14 0:00,CH_06,Walk-in,RT_CORP,11582.11,0.0,0.0,11582.11,Checked-Out
BK_01027,2024-03-21 0:00,2024-03-27 0:00,CH_06,Walk-in,RT_RACK,15548.15,0.0,0.0,15548.15,Confirmed
BK_01028,2024-07-21 0:00,2024-08-16 0:00,CH_06,Walk-in,RT_CORP,21766.25,0.0,0.0,21766.25,Checked-Out
BK_01029,2024-12-26 0:00,2024-12-31 0:00,CH_06,Walk-in,RT_RACK,4327.58,0.0,0.0,4327.58,Checked-Out
BK_01030,2024-10-13 0:00,2024-12-11 0:00,CH_06,Walk-in,RT_RACK,25652.71,0.0,0.0,25652.71,Confirmed
BK_01031,2024-05-21 0:00,2024-06-05 0:00,CH_06,Walk-in,RT_CORP,16396.1,0.0,0.0,16396.1,Checked-Out
BK_01032,2024-07-25 0:00,2024-08-31 0:00,CH_06,Walk-in,RT_RACK,4764.13,0.0,0.0,4764.13,Confirmed
BK_01033,2024-09-16 0:00,2024-09-23 0:00,CH_06,Walk-in,RT_RACK,20936.32,0.0,0.0,20936.32,Checked-Out
BK_01034,2024-06-23 0:00,2024-07-01 0:00,CH_06,Walk-in,RT_RACK,20074.46,0.0,0.0,20074.46,Checked-Out
BK_01035,2024-10-21 0:00,2024-11-07 0:00,CH_06,Walk-in,RT_RACK,15784.81,0.0,0.0,15784.81,Checked-Out
BK_01036,2024-05-04 0:00,2024-06-22 0:00,CH_06,Walk-in,RT_RACK,14764.96,0.0,0.0,14764.96,Checked-Out
BK_01037,2024-10-27 0:00,2024-12-22 0:00,CH_06,Walk-in,RT_RACK,4360.3,0.0,0.0,4360.3,Cancelled
BK_01038,2024-02-04 0:00,2024-02-29 0:00,CH_06,Walk-in,RT_CORP,8387.88,0.0,0.0,8387.88,Checked-Out
BK_01039,2024-07-30 0:00,2024-08-22 0:00,CH_06,Walk-in,RT_RACK,19639.68,0.0,0.0,19639.68,Checked-Out
BK_01040,2024-05-14 0:00,2024-05-30 0:00,CH_06,Walk-in,RT_RACK,12964.75,0.0,0.0,12964.75,Checked-Out
BK_01041,2024-06-24 0:00,2024-06-29 0:00,CH_06,Walk-in,RT_CORP,19737.62,0.0,0.0,19737.62,Checked-Out
BK_01042,2024-06-30 0:00,2024-07-14 0:00,CH_06,Walk-in,RT_RACK,25351.94,0.0,0.0,25351.94,Confirmed
BK_01043,2024-12-15 0:00,2025-02-13 0:00,CH_06,Walk-in,RT_RACK,8654.07,0.0,0.0,8654.07,Checked-Out
BK_01044,2024-04-30 0:00,2024-06-17 0:00,CH_06,Walk-in,RT_RACK,9621.56,0.0,0.0,9621.56,Confirmed
BK_01045,2024-04-13 0:00,2024-06-06 0:00,CH_06,Walk-in,RT_RACK,10440.83,0.0,0.0,10440.83,Confirmed
BK_01046,2024-02-24 0:00,2024-03-03 0:00,CH_06,Walk-in,RT_RACK,4794.98,0.0,0.0,4794.98,Checked-Out
BK_01047,2024-10-04 0:00,2024-10-07 0:00,CH_06,Walk-in,RT_RACK,16767.64,0.0,0.0,16767.64,Checked-Out
BK_01048,2024-09-09 0:00,2024-11-06 0:00,CH_06,Walk-in,RT_RACK,19317.16,0.0,0.0,19317.16,Checked-Out
BK_01049,2024-09-18 0:00,2024-10-06 0:00,CH_06,Walk-in,RT_CORP,17548.93,0.0,0.0,17548.93,Checked-Out
BK_01050,2024-03-06 0:00,2024-03-10 0:00,CH_06,Walk-in,RT_RACK,19292.5,0.0,0.0,19292.5,Checked-Out
BK_01051,2024-10-03 0:00,2024-10-06 0:00,CH_06,Walk-in,RT_RACK,26013.28,0.0,0.0,26013.28,Checked-Out
BK_01052,2024-12-17 0:00,2025-02-05 0:00,CH_06,Walk-in,RT_RACK,9316.15,0.0,0.0,9316.15,Checked-Out
BK_01053,2024-12-23 0:00,2025-01-26 0:00,CH_06,Walk-in,RT_RACK,21216.13,0.0,0.0,21216.13,Checked-Out
BK_01054,2024-01-07 0:00,2024-02-20 0:00,CH_06,Walk-in,RT_RACK,10166.17,0.0,0.0,10166.17,Checked-Out
BK_01055,2024-06-15 0:00,2024-07-09 0:00,CH_06,Walk-in,RT_RACK,26983.73,0.0,0.0,26983.73,Confirmed
BK_01056,2024-05-14 0:00,2024-05-30 0:00,CH_06,Walk-in,RT_RACK,13132.11,0.0,0.0,13132.11,Checked-Out
BK_01057,2024-06-24 0:00,2024-07-18 0:00,CH_06,Walk-in,RT_RACK,10066.64,0.0,0.0,10066.64,Checked-Out
BK_01058,2024-08-02 0:00,2024-09-16 0:00,CH_06,Walk-in,RT_RACK,13374.12,0.0,0.0,13374.12,Checked-Out
BK_01059,2024-05-23 0:00,2024-06-21 0:00,CH_06,Walk-in,RT_CORP,7736.47,0.0,0.0,7736.47,Checked-Out
BK_01060,2024-12-17 0:00,2025-01-01 0:00,CH_06,Walk-in,RT_RACK,4813.32,0.0,0.0,4813.32,Checked-Out
BK_01061,2024-10-11 0:00,2024-11-08 0:00,CH_06,Walk-in,RT_CORP,17567.96,0.0,0.0,17567.96,Cancelled
BK_01062,2024-03-17 0:00,2024-04-17 0:00,CH_06,Walk-in,RT_CORP,4538.83,0.0,0.0,4538.83,Checked-Out
BK_01063,2024-03-09 0:00,2024-05-06 0:00,CH_06,Walk-in,RT_RACK,25175.15,0.0,0.0,25175.15,Checked-Out
BK_01064,2024-06-02 0:00,2024-06-19 0:00,CH_06,Walk-in,RT_RACK,22414.91,0.0,0.0,22414.91,Checked-Out
BK_01065,2024-12-19 0:00,2024-12-30 0:00,CH_06,Walk-in,RT_CORP,3790.4,0.0,0.0,3790.4,Checked-Out
BK_01066,2024-08-31 0:00,2024-10-24 0:00,CH_06,Walk-in,RT_RACK,4986.69,0.0,0.0,4986.69,Checked-Out
BK_01067,2024-05-13 0:00,2024-06-06 0:00,CH_06,Walk-in,RT_RACK,12603.22,0.0,0.0,12603.22,Confirmed
BK_01068,2024-07-29 0:00,2024-08-06 0:00,CH_06,Walk-in,RT_CORP,10130.79,0.0,0.0,10130.79,Checked-Out
BK_01069,2024-11-28 0:00,2025-01-09 0:00,CH_06,Walk-in,RT_CORP,18508.24,0.0,0.0,18508.24,Checked-Out
BK_01070,2024-05-25 0:00,2024-06-17 0:00,CH_06,Walk-in,RT_RACK,12832.2,0.0,0.0,12832.2,Checked-Out
BK_01071,2024-08-16 0:00,2024-10-12 0:00,CH_06,Walk-in,RT_RACK,4291.69,0.0,0.0,4291.69,Checked-Out
BK_01072,2024-08-25 0:00,2024-10-05 0:00,CH_06,Walk-in,RT_CORP,7081.4,0.0,0.0,7081.4,Checked-Out
BK_01073,2024-06-21 0:00,2024-07-18 0:00,CH_06,Walk-in,RT_RACK,19456.48,0.0,0.0,19456.48,Checked-Out
BK_01074,2024-02-06 0:00,2024-02-12 0:00,CH_06,Walk-in,RT_RACK,7706.3,0.0,0.0,7706.3,Confirmed
BK_01075,2024-06-11 0:00,2024-07-23 0:00,CH_06,Walk-in,RT_RACK,16141.99,0.0,0.0,16141.99,Checked-Out
BK_01076,2024-07-21 0:00,2024-08-08 0:00,CH_06,Walk-in,RT_RACK,17994.97,0.0,0.0,17994.97,Checked-Out
BK_01077,2024-09-23 0:00,2024-10-22 0:00,CH_06,Walk-in,RT_CORP,14964.62,0.0,0.0,14964.62,Confirmed
BK_01078,2024-01-12 0:00,2024-01-21 0:00,CH_06,Walk-in,RT_RACK,9790.89,0.0,0.0,9790.89,Checked-Out
BK_01079,2024-12-24 0:00,2025-02-10 0:00,CH_06,Walk-in,RT_CORP,3520.28,0.0,0.0,3520.28,Confirmed
BK_01080,2024-02-22 0:00,2024-02-29 0:00,CH_06,Walk-in,RT_RACK,5321.19,0.0,0.0,5321.19,Checked-Out
BK_01081,2024-01-14 0:00,2024-03-04 0:00,CH_06,Walk-in,RT_RACK,20253.97,0.0,0.0,20253.97,Cancelled
BK_01082,2024-11-12 0:00,2024-11-22 0:00,CH_06,Walk-in,RT_RACK,3965.82,0.0,0.0,3965.82,Confirmed
BK_01083,2024-05-06 0:00,2024-06-23 0:00,CH_06,Walk-in,RT_RACK,13448.07,0.0,0.0,13448.07,Checked-Out
BK_01084,2024-03-08 0:00,2024-04-11 0:00,CH_06,Walk-in,RT_RACK,10419.22,0.0,0.0,10419.22,Cancelled
BK_01085,2024-07-01 0:00,2024-08-26 0:00,CH_06,Walk-in,RT_RACK,15938.86,0.0,0.0,15938.86,Checked-Out
BK_01086,2024-10-03 0:00,2024-12-02 0:00,CH_06,Walk-in,RT_RACK,13683.47,0.0,0.0,13683.47,Cancelled
BK_01087,2024-12-23 0:00,2025-01-27 0:00,CH_06,Walk-in,RT_RACK,9582.25,0.0,0.0,9582.25,Checked-Out
BK_01088,2024-11-21 0:00,2025-01-17 0:00,CH_06,Walk-in,RT_RACK,20440.39,0.0,0.0,20440.39,Checked-Out
BK_01089,2024-11-23 0:00,2024-12-28 0:00,CH_06,Walk-in,RT_RACK,16158.27,0.0,0.0,16158.27,Checked-Out
BK_01090,2024-04-26 0:00,2024-06-17 0:00,CH_06,Walk-in,RT_RACK,4189.88,0.0,0.0,4189.88,Confirmed
BK_01091,2024-07-30 0:00,2024-08-16 0:00,CH_06,Walk-in,RT_RACK,10619.61,0.0,0.0,10619.61,Cancelled
BK_01092,2024-09-24 0:00,2024-11-16 0:00,CH_06,Walk-in,RT_RACK,9696.39,0.0,0.0,9696.39,Confirmed
BK_01093,2024-09-30 0:00,2024-10-01 0:00,CH_06,Walk-in,RT_RACK,19128.74,0.0,0.0,19128.74,Confirmed
BK_01094,2024-08-08 0:00,2024-09-29 0:00,CH_06,Walk-in,RT_CORP,11735.63,0.0,0.0,11735.63,Checked-Out
BK_01095,2024-10-07 0:00,2024-10-31 0:00,CH_06,Walk-in,RT_RACK,8376.61,0.0,0.0,8376.61,Checked-Out
BK_01096,2024-08-11 0:00,2024-09-06 0:00,CH_06,Walk-in,RT_CORP,6929.56,0.0,0.0,6929.56,Checked-Out
BK_01097,2024-11-26 0:00,2024-12-21 0:00,CH_06,Walk-in,RT_CORP,14092.99,0.0,0.0,14092.99,Confirmed
BK_01098,2024-08-04 0:00,2024-09-14 0:00,CH_06,Walk-in,RT_RACK,8237.28,0.0,0.0,8237.28,Confirmed
BK_01099,2024-09-29 0:00,2024-11-20 0:00,CH_06,Walk-in,RT_RACK,15158.54,0.0,0.0,15158.54,Confirmed
BK_01100,2024-02-05 0:00,2024-02-17 0:00,CH_06,Walk-in,RT_RACK,8752.89,0.0,0.0,8752.89,Cancelled
BK_01101,2024-08-21 0:00,2024-09-30 0:00,CH_06,Walk-in,RT_RACK,15664.41,0.0,0.0,15664.41,Checked-Out
BK_01102,2024-09-08 0:00,2024-09-21 0:00,CH_06,Walk-in,RT_RACK,16054.01,0.0,0.0,16054.01,Confirmed
BK_01103,2024-09-30 0:00,2024-10-02 0:00,CH_06,Walk-in,RT_RACK,10433.93,0.0,0.0,10433.93,Confirmed
BK_01104,2024-03-05 0:00,2024-04-20 0:00,CH_06,Walk-in,RT_RACK,21144.84,0.0,0.0,21144.84,Confirmed
BK_01105,2024-03-18 0:00,2024-03-19 0:00,CH_06,Walk-in,RT_CORP,18212.91,0.0,0.0,18212.91,Confirmed
BK_01106,2024-06-08 0:00,2024-07-29 0:00,CH_06,Walk-in,RT_RACK,16395.54,0.0,0.0,16395.54,Checked-Out
BK_01107,2024-01-17 0:00,2024-02-08 0:00,CH_06,Walk-in,RT_CORP,3757.0,0.0,0.0,3757.0,Cancelled
BK_01108,2024-07-19 0:00,2024-07-24 0:00,CH_06,Walk-in,RT_RACK,25096.13,0.0,0.0,25096.13,Confirmed
BK_01109,2024-05-08 0:00,2024-06-30 0:00,CH_06,Walk-in,RT_RACK,19684.93,0.0,0.0,19684.93,Cancelled
BK_01110,2024-05-07 0:00,2024-06-01 0:00,CH_06,Walk-in,RT_CORP,13738.73,0.0,0.0,13738.73,Checked-Out
BK_01111,2024-01-18 0:00,2024-01-31 0:00,CH_06,Walk-in,RT_RACK,20439.75,0.0,0.0,20439.75,Checked-Out
BK_01112,2024-04-16 0:00,2024-05-17 0:00,CH_06,Walk-in,RT_RACK,16713.98,0.0,0.0,16713.98,Checked-Out
BK_01113,2024-03-22 0:00,2024-05-02 0:00,CH_06,Walk-in,RT_RACK,4177.51,0.0,0.0,4177.51,Confirmed
BK_01114,2024-11-22 0:00,2024-12-12 0:00,CH_06,Walk-in,RT_RACK,9341.47,0.0,0.0,9341.47,Checked-Out
BK_01115,2024-12-07 0:00,2024-12-21 0:00,CH_06,Walk-in,RT_CORP,4018.61,0.0,0.0,4018.61,Checked-Out
BK_01116,2024-06-15 0:00,2024-06-16 0:00,CH_06,Walk-in,RT_RACK,9477.27,0.0,0.0,9477.27,Checked-Out
BK_01117,2024-07-21 0:00,2024-09-10 0:00,CH_06,Walk-in,RT_RACK,7938.18,0.0,0.0,7938.18,Checked-Out
BK_01118,2024-10-24 0:00,2024-12-14 0:00,CH_06,Walk-in,RT_CORP,17588.09,0.0,0.0,17588.09,Checked-Out
BK_01119,2024-02-15 0:00,2024-03-02 0:00,CH_06,Walk-in,RT_RACK,8486.64,0.0,0.0,8486.64,Cancelled
BK_01120,2024-11-12 0:00,2024-12-04 0:00,CH_06,Walk-in,RT_RACK,4028.99,0.0,0.0,4028.99,Confirmed
BK_01121,2024-03-19 0:00,2024-05-03 0:00,CH_06,Walk-in,RT_RACK,26123.89,0.0,0.0,26123.89,Cancelled
BK_01122,2024-04-29 0:00,2024-05-20 0:00,CH_06,Walk-in,RT_RACK,26650.76,0.0,0.0,26650.76,Checked-Out
BK_01123,2024-08-12 0:00,2024-09-28 0:00,CH_06,Walk-in,RT_RACK,10365.7,0.0,0.0,10365.7,Checked-Out
BK_01124,2024-07-02 0:00,2024-08-18 0:00,CH_06,Walk-in,RT_RACK,10199.98,0.0,0.0,10199.98,Checked-Out
BK_01125,2024-09-05 0:00,2024-10-21 0:00,CH_06,Walk-in,RT_RACK,19428.02,0.0,0.0,19428.02,Checked-Out
BK_01126,2024-09-07 0:00,2024-09-20 0:00,CH_06,Walk-in,RT_CORP,19813.2,0.0,0.0,19813.2,Checked-Out
BK_01127,2024-06-14 0:00,2024-07-31 0:00,CH_06,Walk-in,RT_RACK,15848.02,0.0,0.0,15848.02,Checked-Out
BK_01128,2024-11-02 0:00,2024-12-31 0:00,CH_06,Walk-in,RT_CORP,18866.21,0.0,0.0,18866.21,Cancelled
BK_01129,2024-03-20 0:00,2024-04-18 0:00,CH_06,Walk-in,RT_RACK,13235.95,0.0,0.0,13235.95,Checked-Out
BK_01130,2024-08-20 0:00,2024-08-21 0:00,CH_06,Walk-in,RT_RACK,21170.56,0.0,0.0,21170.56,Checked-Out
BK_01131,2024-01-10 0:00,2024-02-19 0:00,CH_06,Walk-in,RT_CORP,12576.45,0.0,0.0,12576.45,Confirmed
BK_01132,2024-02-02 0:00,2024-03-16 0:00,CH_06,Walk-in,RT_RACK,23030.02,0.0,0.0,23030.02,Confirmed
BK_01133,2024-12-15 0:00,2025-01-16 0:00,CH_06,Walk-in,RT_CORP,16688.96,0.0,0.0,16688.96,Checked-Out
BK_01134,2024-06-14 0:00,2024-07-11 0:00,CH_06,Walk-in,RT_RACK,12515.37,0.0,0.0,12515.37,Cancelled
BK_01135,2024-12-03 0:00,2024-12-08 0:00,CH_06,Walk-in,RT_CORP,4138.73,0.0,0.0,4138.73,Confirmed
BK_01136,2024-01-17 0:00,2024-01-30 0:00,CH_06,Walk-in,RT_RACK,3944.91,0.0,0.0,3944.91,Confirmed
BK_01137,2024-01-17 0:00,2024-02-23 0:00,CH_06,Walk-in,RT_RACK,20662.6,0.0,0.0,20662.6,Checked-Out
BK_01138,2024-12-25 0:00,2025-02-01 0:00,CH_06,Walk-in,RT_RACK,13814.57,0.0,0.0,13814.57,Confirmed
BK_01139,2024-11-06 0:00,2024-12-22 0:00,CH_06,Walk-in,RT_RACK,4581.92,0.0,0.0,4581.92,Checked-Out
BK_01140,2024-04-16 0:00,2024-05-28 0:00,CH_06,Walk-in,RT_RACK,19032.17,0.0,0.0,19032.17,Checked-Out
BK_01141,2024-11-23 0:00,2024-11-27 0:00,CH_06,Walk-in,RT_RACK,15371.62,0.0,0.0,15371.62,Checked-Out
BK_01142,2024-12-28 0:00,2025-01-01 0:00,CH_06,Walk-in,RT_RACK,21864.0,0.0,0.0,21864.0,Checked-Out
BK_01143,2024-02-06 0:00,2024-03-31 0:00,CH_06,Walk-in,RT_RACK,14678.63,0.0,0.0,14678.63,Checked-Out
BK_01144,2024-09-22 0:00,2024-09-29 0:00,CH_06,Walk-in,RT_CORP,3982.42,0.0,0.0,3982.42,Checked-Out
BK_01145,2024-04-07 0:00,2024-04-20 0:00,CH_06,Walk-in,RT_CORP,17925.74,0.0,0.0,17925.74,Checked-Out
BK_01146,2024-04-01 0:00,2024-05-07 0:00,CH_06,Walk-in,RT_RACK,26044.21,0.0,0.0,26044.21,Checked-Out
BK_01147,2024-11-22 0:00,2024-12-29 0:00,CH_06,Walk-in,RT_RACK,15242.84,0.0,0.0,15242.84,Checked-Out
BK_01148,2024-08-06 0:00,2024-10-02 0:00,CH_06,Walk-in,RT_CORP,4105.74,0.0,0.0,4105.74,Checked-Out
BK_01149,2024-10-08 0:00,2024-11-03 0:00,CH_06,Walk-in,RT_RACK,25823.33,0.0,0.0,25823.33,Checked-Out
BK_01150,2024-09-30 0:00,2024-11-08 0:00,CH_06,Walk-in,RT_RACK,20763.95,0.0,0.0,20763.95,Checked-Out
