spend_id,spend_date,channel_id,platform,cost_amount,clicks
SP_735_IN,2026-11-14,CH_01,Instagram,360.4,52
SP_736_GO,2026-11-15,CH_01,Google Ads,1728.34,145
SP_736_FA,2026-11-15,CH_01,Facebook,912.34,130
SP_736_IN,2026-11-15,CH_01,Instagram,594.62,91
SP_737_GO,2026-11-16,CH_01,Google Ads,1727.49,136
SP_737_FA,2026-11-16,CH_01,Facebook,973.21,140
SP_737_IN,2026-11-16,CH_01,Instagram,633.26,95
SP_738_GO,2026-11-17,CH_01,Google Ads,1677.02,143
SP_738_FA,2026-11-17,CH_01,Facebook,498.1,97
SP_738_IN,2026-11-17,CH_01,Instagram,662.98,108
SP_739_GO,2026-11-18,CH_01,Google Ads,1502.54,133
SP_739_FA,2026-11-18,CH_01,Facebook,653.12,89
SP_739_IN,2026-11-18,CH_01,Instagram,484.06,79
SP_740_GO,2026-11-19,CH_01,Google Ads,1605.74,140
SP_740_FA,2026-11-19,CH_01,Facebook,771.35,120
SP_740_IN,2026-11-19,CH_01,Instagram,453.89,66
SP_741_GO,2026-11-20,CH_01,Google Ads,1344.28,126
SP_741_FA,2026-11-20,CH_01,Facebook,657.05,92
SP_741_IN,2026-11-20,CH_01,Instagram,498.48,78
SP_742_GO,2026-11-21,CH_01,Google Ads,1453.15,119
SP_742_FA,2026-11-21,CH_01,Facebook,774.65,127
SP_742_IN,2026-11-21,CH_01,Instagram,365.12,52
SP_743_GO,2026-11-22,CH_01,Google Ads,1583.83,166
SP_743_FA,2026-11-22,CH_01,Facebook,960.92,118
SP_743_IN,2026-11-22,CH_01,Instagram,468.57,64
SP_744_GO,2026-11-23,CH_01,Google Ads,1579.79,134
SP_744_FA,2026-11-23,CH_01,Facebook,699.89,90
SP_744_IN,2026-11-23,CH_01,Instagram,702.7,95
SP_745_GO,2026-11-24,CH_01,Google Ads,1873.13,163
SP_745_FA,2026-11-24,CH_01,Facebook,1268.51,159
SP_745_IN,2026-11-24,CH_01,Instagram,538.33,90
SP_746_GO,2026-11-25,CH_01,Google Ads,1118.76,110
SP_746_FA,2026-11-25,CH_01,Facebook,687.43,86
SP_746_IN,2026-11-25,CH_01,Instagram,550.11,89
SP_747_GO,2026-11-26,CH_01,Google Ads,1520.49,135
SP_747_FA,2026-11-26,CH_01,Facebook,783.18,117
SP_747_IN,2026-11-26,CH_01,Instagram,572.42,86
SP_748_GO,2026-11-27,CH_01,Google Ads,1581.24,122
SP_748_FA,2026-11-27,CH_01,Facebook,649.56,98
SP_748_IN,2026-11-27,CH_01,Instagram,620.19,95
SP_749_GO,2026-11-28,CH_01,Google Ads,1509.46,145
SP_749_FA,2026-11-28,CH_01,Facebook,997.26,118
SP_749_IN,2026-11-28,CH_01,Instagram,381.0,57
SP_750_GO,2026-11-29,CH_01,Google Ads,1718.86,123
SP_750_FA,2026-11-29,CH_01,Facebook,920.31,125
SP_750_IN,2026-11-29,CH_01,Instagram,347.26,58
SP_751_GO,2026-11-30,CH_01,Google Ads,1547.22,151
SP_751_FA,2026-11-30,CH_01,Facebook,569.2,79
SP_751_IN,2026-11-30,CH_01,Instagram,549.2,82
SP_752_GO,2026-12-01,CH_01,Google Ads,1605.05,130
SP_752_FA,2026-12-01,CH_01,Facebook,657.8,87
SP_752_IN,2026-12-01,CH_01,Instagram,572.24,84
SP_753_GO,2026-12-02,CH_01,Google Ads,1761.89,159
SP_753_FA,2026-12-02,CH_01,Facebook,566.7,91
SP_753_IN,2026-12-02,CH_01,Instagram,281.97,44
SP_754_GO,2026-12-03,CH_01,Google Ads,1428.11,136
SP_754_FA,2026-12-03,CH_01,Facebook,702.74,87
SP_754_IN,2026-12-03,CH_01,Instagram,561.02,96
SP_755_GO,2026-12-04,CH_01,Google Ads,1543.56,130
SP_755_FA,2026-12-04,CH_01,Facebook,619.55,92
SP_755_IN,2026-12-04,CH_01,Instagram,522.97,74
SP_756_GO,2026-12-05,CH_01,Google Ads,1720.92,159
SP_756_FA,2026-12-05,CH_01,Facebook,798.79,111
SP_756_IN,2026-12-05,CH_01,Instagram,393.42,62
SP_757_GO,2026-12-06,CH_01,Google Ads,1445.55,115
SP_757_FA,2026-12-06,CH_01,Facebook,912.22,131
SP_757_IN,2026-12-06,CH_01,Instagram,479.29,68
SP_758_GO,2026-12-07,CH_01,Google Ads,1665.48,159
SP_758_FA,2026-12-07,CH_01,Facebook,716.61,100
SP_758_IN,2026-12-07,CH_01,Instagram,442.25,66
SP_759_GO,2026-12-08,CH_01,Google Ads,1375.37,125
SP_759_FA,2026-12-08,CH_01,Facebook,640.57,101
SP_759_IN,2026-12-08,CH_01,Instagram,300.03,43
SP_760_GO,2026-12-09,CH_01,Google Ads,1669.55,124
SP_760_FA,2026-12-09,CH_01,Facebook,953.34,138
SP_760_IN,2026-12-09,CH_01,Instagram,852.48,122
SP_761_GO,2026-12-10,CH_01,Google Ads,1149.71,126
SP_761_FA,2026-12-10,CH_01,Facebook,830.07,115
SP_761_IN,2026-12-10,CH_01,Instagram,561.53,88
SP_762_GO,2026-12-11,CH_01,Google Ads,1299.53,117
SP_762_FA,2026-12-11,CH_01,Facebook,811.52,116
SP_762_IN,2026-12-11,CH_01,Instagram,422.53,74
SP_763_GO,2026-12-12,CH_01,Google Ads,1456.31,139
SP_763_FA,2026-12-12,CH_01,Facebook,813.26,120
SP_763_IN,2026-12-12,CH_01,Instagram,571.9,75
SP_764_GO,2026-12-13,CH_01,Google Ads,1464.5,132
SP_764_FA,2026-12-13,CH_01,Facebook,703.57,114
SP_764_IN,2026-12-13,CH_01,Instagram,722.74,103
SP_765_GO,2026-12-14,CH_01,Google Ads,1233.78,147
SP_765_FA,2026-12-14,CH_01,Facebook,633.75,98
SP_765_IN,2026-12-14,CH_01,Instagram,704.73,100
SP_766_GO,2026-12-15,CH_01,Google Ads,1496.61,144
SP_766_FA,2026-12-15,CH_01,Facebook,916.36,130
SP_766_IN,2026-12-15,CH_01,Instagram,743.46,112
SP_767_GO,2026-12-16,CH_01,Google Ads,1628.25,147
SP_767_FA,2026-12-16,CH_01,Facebook,966.46,128
SP_767_IN,2026-12-16,CH_01,Instagram,698.79,106
SP_768_GO,2026-12-17,CH_01,Google Ads,1650.51,137
SP_768_FA,2026-12-17,CH_01,Facebook,1004.35,129
SP_768_IN,2026-12-17,CH_01,Instagram,453.81,82
SP_769_GO,2026-12-18,CH_01,Google Ads,1546.81,152
SP_769_FA,2026-12-18,CH_01,Facebook,741.87,104
SP_769_IN,2026-12-18,CH_01,Instagram,361.46,54
SP_770_GO,2026-12-19,CH_01,Google Ads,1973.38,176
SP_770_FA,2026-12-19,CH_01,Facebook,1001.15,117
SP_770_IN,2026-12-19,CH_01,Instagram,591.81,96
SP_771_GO,2026-12-20,CH_01,Google Ads,1695.81,142
SP_771_FA,2026-12-20,CH_01,Facebook,1019.01,129
SP_771_IN,2026-12-20,CH_01,Instagram,181.64,30
SP_772_GO,2026-12-21,CH_01,Google Ads,1436.97,136
SP_772_FA,2026-12-21,CH_01,Facebook,244.15,36
SP_772_IN,2026-12-21,CH_01,Instagram,498.15,80
SP_773_GO,2026-12-22,CH_01,Google Ads,1384.58,120
SP_773_FA,2026-12-22,CH_01,Facebook,755.38,109
SP_773_IN,2026-12-22,CH_01,Instagram,685.65,105
SP_774_GO,2026-12-23,CH_01,Google Ads,1276.78,122
SP_774_FA,2026-12-23,CH_01,Facebook,776.29,99
SP_774_IN,2026-12-23,CH_01,Instagram,442.64,65
