booking_id,booking_date,check_in_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
RES-03748,2025-02-21,2025-04-09,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04796,2025-02-21,2025-02-21,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04797,2025-02-21,2025-02-22,CH_04,RT_PACK,14040.0,0.0,14040.0,Checked-Out
RES-04810,2025-02-21,2025-03-07,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04819,2025-02-21,2025-03-16,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00461,2025-02-22,2025-04-07,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-00814,2025-02-22,2025-03-26,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-03362,2025-02-22,2025-03-19,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-03374,2025-02-22,2025-03-31,CH_03,RT_PROMO,11700.0,2340.0,9360.0,Checked-Out
RES-03741,2025-02-22,2025-04-02,CH_02,RT_ADV,3240.0,583.2,2656.8,Checked-Out
RES-03744,2025-02-22,2025-04-05,CH_02,RT_ADV,8100.0,1458.0,6642.0,Checked-Out
RES-04100,2025-02-22,2025-03-27,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04828,2025-02-22,2025-03-25,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-00465,2025-02-23,2025-04-11,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-00816,2025-02-23,2025-03-28,CH_01,RT_ADV,3492.0,0.0,0.0,Cancelled
RES-01187,2025-02-23,2025-04-03,CH_03,RT_PACK,7650.0,1530.0,6120.0,Checked-Out
RES-01893,2025-02-23,2025-03-10,CH_04,RT_PACK,18720.0,0.0,18720.0,Checked-Out
RES-01919,2025-02-23,2025-04-05,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-02264,2025-02-23,2025-03-16,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-02630,2025-02-23,2025-03-17,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04464,2025-02-23,2025-03-26,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-04469,2025-02-23,2025-03-31,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-04482,2025-02-23,2025-04-13,CH_03,RT_ADV,7650.0,0.0,0.0,Cancelled
RES-04798,2025-02-23,2025-02-23,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-04813,2025-02-23,2025-03-10,CH_01,RT_RACK,6984.0,0.0,0.0,Cancelled
RES-04841,2025-02-23,2025-04-07,CH_02,RT_PROMO,3240.0,583.2,2656.8,Checked-Out
RES-00084,2025-02-24,2025-03-26,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-00089,2025-02-24,2025-03-31,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-00448,2025-02-24,2025-03-25,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-00806,2025-02-24,2025-03-18,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-01891,2025-02-24,2025-03-08,CH_04,RT_PROMO,9360.0,0.0,0.0,Cancelled
RES-01908,2025-02-24,2025-03-25,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02625,2025-02-24,2025-03-12,CH_01,RT_RACK,1746.0,0.0,0.0,Cancelled
RES-02979,2025-02-24,2025-03-01,CH_03,RT_RACK,12750.0,2550.0,10200.0,Checked-Out
RES-03730,2025-02-24,2025-03-22,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04462,2025-02-24,2025-03-24,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-00452,2025-02-25,2025-03-29,CH_06,RT_PACK,7020.0,250.0,6770.0,Checked-Out
RES-00796,2025-02-25,2025-03-08,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-00818,2025-02-25,2025-03-30,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-01181,2025-02-25,2025-03-28,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-01532,2025-02-25,2025-03-14,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-01533,2025-02-25,2025-03-15,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01549,2025-02-25,2025-03-31,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-02276,2025-02-25,2025-03-28,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-02626,2025-02-25,2025-03-13,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03004,2025-02-25,2025-03-26,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03721,2025-02-25,2025-03-13,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03728,2025-02-25,2025-03-20,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-00101,2025-02-26,2025-04-12,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-00809,2025-02-26,2025-03-21,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-01573,2025-02-26,2025-04-24,CH_03,RT_ADV,9360.0,0.0,0.0,Cancelled
RES-01895,2025-02-26,2025-03-12,CH_04,RT_PACK,4680.0,0.0,4680.0,Checked-Out
RES-02266,2025-02-26,2025-03-18,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-02287,2025-02-26,2025-04-08,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-02636,2025-02-26,2025-03-23,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-03001,2025-02-26,2025-03-23,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03758,2025-02-26,2025-04-19,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04095,2025-02-26,2025-03-22,CH_04,RT_ADV,4680.0,0.0,4680.0,Checked-Out
RES-04832,2025-02-26,2025-03-29,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-00434,2025-02-27,2025-03-11,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00459,2025-02-27,2025-04-05,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-00479,2025-02-27,2025-04-25,CH_03,RT_ADV,12750.0,2550.0,10200.0,Checked-Out
RES-00792,2025-02-27,2025-03-04,CH_04,RT_PACK,14040.0,0.0,14040.0,Checked-Out
RES-00808,2025-02-27,2025-03-20,CH_06,RT_RACK,6984.0,250.0,6734.0,Checked-Out
RES-01178,2025-02-27,2025-03-25,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-01184,2025-02-27,2025-03-31,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-01186,2025-02-27,2025-04-02,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-01539,2025-02-27,2025-03-21,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-01544,2025-02-27,2025-03-26,CH_02,RT_PACK,8100.0,1458.0,6642.0,Checked-Out
RES-01547,2025-02-27,2025-03-29,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-01920,2025-02-27,2025-04-06,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-02278,2025-02-27,2025-03-30,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-02653,2025-02-27,2025-04-09,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-02654,2025-02-27,2025-04-10,CH_02,RT_PROMO,11700.0,0.0,0.0,Cancelled
RES-03003,2025-02-27,2025-03-25,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-03365,2025-02-27,2025-03-22,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04476,2025-02-27,2025-04-07,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-04831,2025-02-27,2025-03-28,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00088,2025-02-28,2025-03-30,CH_03,RT_PROMO,10200.0,0.0,0.0,Cancelled
RES-00463,2025-02-28,2025-04-09,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-00795,2025-02-28,2025-03-07,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-00797,2025-02-28,2025-03-09,CH_04,RT_PACK,14040.0,0.0,14040.0,Checked-Out
RES-01201,2025-02-28,2025-04-17,CH_05,RT_CORP,3492.0,279.36,3212.64,Checked-Out
RES-01556,2025-02-28,2025-04-07,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-01557,2025-02-28,2025-04-08,CH_02,RT_ADV,7020.0,0.0,0.0,Cancelled
RES-01912,2025-02-28,2025-03-29,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-03012,2025-02-28,2025-04-03,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-03364,2025-02-28,2025-03-21,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-03373,2025-02-28,2025-03-30,CH_03,RT_PROMO,9360.0,1872.0,7488.0,Checked-Out
RES-03386,2025-02-28,2025-04-12,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-03735,2025-02-28,2025-03-27,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-03747,2025-02-28,2025-04-08,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-00076,2025-03-01,2025-03-18,CH_03,RT_RACK,5100.0,0.0,0.0,Cancelled
RES-00467,2025-03-01,2025-04-13,CH_05,RT_CORP,7020.0,561.6,6458.4,Checked-Out
RES-00813,2025-03-01,2025-03-25,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-00846,2025-03-01,2025-04-27,CH_05,RT_CORP,4680.0,374.4,4305.6,Checked-Out
RES-01168,2025-03-01,2025-03-15,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-01546,2025-03-01,2025-03-28,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-01894,2025-03-01,2025-03-11,CH_04,RT_PACK,23400.0,0.0,23400.0,Checked-Out
RES-02650,2025-03-01,2025-04-06,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-03024,2025-03-01,2025-04-15,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03382,2025-03-01,2025-04-08,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-03388,2025-03-01,2025-04-14,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-03729,2025-03-01,2025-03-21,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-03743,2025-03-01,2025-04-04,CH_02,RT_PACK,6480.0,1166.4,5313.6,Checked-Out
RES-03750,2025-03-01,2025-04-11,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-04473,2025-03-01,2025-04-04,CH_03,RT_RACK,9360.0,1872.0,7488.0,Checked-Out
RES-04851,2025-03-01,2025-04-17,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-00790,2025-03-02,2025-03-02,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-00794,2025-03-02,2025-03-06,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-02633,2025-03-02,2025-03-20,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-02635,2025-03-02,2025-03-22,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-02646,2025-03-02,2025-04-02,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-03002,2025-03-02,2025-03-24,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
RES-04105,2025-03-02,2025-04-01,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04123,2025-03-02,2025-04-19,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-04450,2025-03-02,2025-03-12,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04486,2025-03-02,2025-04-17,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-04816,2025-03-02,2025-03-13,CH_01,RT_RACK,3492.0,0.0,0.0,Cancelled
RES-00107,2025-03-03,2025-04-18,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-00791,2025-03-03,2025-03-03,CH_04,RT_PACK,9360.0,0.0,9360.0,Checked-Out
RES-00798,2025-03-03,2025-03-10,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-00825,2025-03-03,2025-04-06,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-01553,2025-03-03,2025-04-04,CH_02,RT_PROMO,9360.0,0.0,0.0,Cancelled
RES-01915,2025-03-03,2025-04-01,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-01916,2025-03-03,2025-04-02,CH_06,RT_RACK,3492.0,0.0,0.0,Cancelled
RES-03734,2025-03-03,2025-03-26,CH_01,RT_RACK,8730.0,0.0,0.0,Cancelled
RES-03752,2025-03-03,2025-04-13,CH_06,RT_PACK,7020.0,250.0,6770.0,Checked-Out
RES-03755,2025-03-03,2025-04-16,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-03756,2025-03-03,2025-04-17,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-00835,2025-03-04,2025-04-16,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-01560,2025-03-04,2025-04-11,CH_02,RT_PROMO,2340.0,421.2,1918.8,Checked-Out
RES-01910,2025-03-04,2025-03-27,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-02300,2025-03-04,2025-04-21,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-02641,2025-03-04,2025-03-28,CH_02,RT_RACK,3240.0,583.2,2656.8,Checked-Out
RES-02998,2025-03-04,2025-03-20,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-03737,2025-03-04,2025-03-29,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-04103,2025-03-04,2025-03-30,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-04477,2025-03-04,2025-04-08,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-04867,2025-03-04,2025-05-03,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-00110,2025-03-05,2025-04-21,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-00455,2025-03-05,2025-04-01,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-00462,2025-03-05,2025-04-08,CH_02,RT_ADV,7020.0,0.0,0.0,Cancelled
RES-00793,2025-03-05,2025-03-05,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-00804,2025-03-05,2025-03-16,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00805,2025-03-05,2025-03-17,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-00811,2025-03-05,2025-03-23,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-00840,2025-03-05,2025-04-21,CH_05,RT_CORP,1620.0,0.0,0.0,Cancelled
RES-01552,2025-03-05,2025-04-03,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-01555,2025-03-05,2025-04-06,CH_02,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-01903,2025-03-05,2025-03-20,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01913,2025-03-05,2025-03-30,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02655,2025-03-05,2025-04-11,CH_02,RT_PROMO,2340.0,421.2,1918.8,Checked-Out
RES-03380,2025-03-05,2025-04-06,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-03767,2025-03-05,2025-04-28,CH_05,RT_CORP,7020.0,561.6,6458.4,Checked-Out
RES-04466,2025-03-05,2025-03-28,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-00078,2025-03-06,2025-03-20,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-00090,2025-03-06,2025-04-01,CH_04,RT_PACK,4680.0,0.0,4680.0,Checked-Out
RES-01548,2025-03-06,2025-03-30,CH_02,RT_PACK,9360.0,1684.8,7675.2,Checked-Out
RES-01554,2025-03-06,2025-04-05,CH_02,RT_PROMO,11700.0,0.0,0.0,Cancelled
RES-01921,2025-03-06,2025-04-07,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-02634,2025-03-06,2025-03-21,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02639,2025-03-06,2025-03-26,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02670,2025-03-06,2025-04-26,CH_03,RT_ADV,2340.0,468.0,1872.0,Checked-Out
RES-03006,2025-03-06,2025-03-28,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-03764,2025-03-06,2025-04-25,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-04823,2025-03-06,2025-03-20,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04825,2025-03-06,2025-03-22,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04830,2025-03-06,2025-03-27,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-04850,2025-03-06,2025-04-16,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-00472,2025-03-07,2025-04-18,CH_03,RT_PROMO,7020.0,1404.0,5616.0,Checked-Out
RES-00828,2025-03-07,2025-04-09,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-01890,2025-03-07,2025-03-07,CH_04,RT_PROMO,4680.0,0.0,4680.0,Checked-Out
RES-02307,2025-03-07,2025-04-28,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-02994,2025-03-07,2025-03-16,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-03028,2025-03-07,2025-04-19,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-03379,2025-03-07,2025-04-05,CH_03,RT_RACK,12750.0,0.0,0.0,Cancelled
RES-03739,2025-03-07,2025-03-31,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-03746,2025-03-07,2025-04-07,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-04097,2025-03-07,2025-03-24,CH_04,RT_ADV,14040.0,0.0,14040.0,Checked-Out
RES-04126,2025-03-07,2025-04-22,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-04467,2025-03-07,2025-03-29,CH_02,RT_PACK,7020.0,1263.6,5756.4,Checked-Out
RES-04488,2025-03-07,2025-04-19,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-00082,2025-03-08,2025-03-24,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-00810,2025-03-08,2025-03-22,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-00826,2025-03-08,2025-04-07,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-00827,2025-03-08,2025-04-08,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01190,2025-03-08,2025-04-06,CH_04,RT_ADV,4680.0,0.0,4680.0,Checked-Out
RES-01914,2025-03-08,2025-03-31,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02665,2025-03-08,2025-04-21,CH_02,RT_PROMO,2340.0,421.2,1918.8,Checked-Out
RES-03383,2025-03-08,2025-04-09,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-03731,2025-03-08,2025-03-23,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03738,2025-03-08,2025-03-30,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-03742,2025-03-08,2025-04-03,CH_02,RT_PROMO,4860.0,0.0,0.0,Cancelled
RES-04108,2025-03-08,2025-04-04,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04463,2025-03-08,2025-03-25,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-04483,2025-03-08,2025-04-14,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-04836,2025-03-08,2025-04-02,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-04839,2025-03-08,2025-04-05,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-01534,2025-03-09,2025-03-16,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-01551,2025-03-09,2025-04-02,CH_02,RT_RACK,4680.0,0.0,0.0,Cancelled
RES-01559,2025-03-09,2025-04-10,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-01892,2025-03-09,2025-03-09,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-01918,2025-03-09,2025-04-04,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02638,2025-03-09,2025-03-25,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-02643,2025-03-09,2025-03-30,CH_02,RT_RACK,6480.0,1166.4,5313.6,Checked-Out
RES-02645,2025-03-09,2025-04-01,CH_02,RT_PROMO,2340.0,0.0,0.0,Cancelled
RES-03015,2025-03-09,2025-04-06,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-03751,2025-03-09,2025-04-12,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-04091,2025-03-09,2025-03-18,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04093,2025-03-09,2025-03-20,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-04122,2025-03-09,2025-04-18,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-04838,2025-03-09,2025-04-04,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04855,2025-03-09,2025-04-21,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-00453,2025-03-10,2025-03-30,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-00458,2025-03-10,2025-04-04,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-01183,2025-03-10,2025-03-30,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-01568,2025-03-10,2025-04-19,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-01571,2025-03-10,2025-04-22,CH_03,RT_ADV,4680.0,0.0,0.0,Cancelled
RES-01581,2025-03-10,2025-05-02,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-01928,2025-03-10,2025-04-14,CH_01,RT_PROMO,6984.0,0.0,0.0,Cancelled
RES-02283,2025-03-10,2025-04-04,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-02649,2025-03-10,2025-04-05,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02664,2025-03-10,2025-04-20,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-03005,2025-03-10,2025-03-27,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-03010,2025-03-10,2025-04-01,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-00843,2025-03-11,2025-04-24,CH_05,RT_CORP,6480.0,518.4,5961.6,Checked-Out
RES-01569,2025-03-11,2025-04-20,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-01572,2025-03-11,2025-04-23,CH_03,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-02637,2025-03-11,2025-03-24,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-02662,2025-03-11,2025-04-18,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-02991,2025-03-11,2025-03-13,CH_04,RT_PACK,9360.0,0.0,9360.0,Checked-Out
RES-03040,2025-03-11,2025-05-01,CH_02,RT_ADV,1620.0,291.6,1328.4,Checked-Out
RES-04111,2025-03-11,2025-04-07,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-04484,2025-03-11,2025-04-15,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-04847,2025-03-11,2025-04-13,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-01203,2025-03-12,2025-04-19,CH_05,RT_CORP,6984.0,558.72,6425.28,Checked-Out
RES-01214,2025-03-12,2025-04-30,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-01577,2025-03-12,2025-04-28,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-01906,2025-03-12,2025-03-23,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-04478,2025-03-12,2025-04-09,CH_03,RT_RACK,10200.0,2040.0,8160.0,Checked-Out
RES-04485,2025-03-12,2025-04-16,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-04833,2025-03-12,2025-03-30,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-04842,2025-03-12,2025-04-08,CH_02,RT_PACK,4860.0,874.8,3985.2,Checked-Out
RES-04854,2025-03-12,2025-04-20,CH_02,RT_PROMO,11700.0,0.0,0.0,Cancelled
RES-00102,2025-03-13,2025-04-13,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01566,2025-03-13,2025-04-17,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-01574,2025-03-13,2025-04-25,CH_03,RT_PROMO,11700.0,0.0,0.0,Cancelled
RES-01896,2025-03-13,2025-03-13,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-01917,2025-03-13,2025-04-03,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-02648,2025-03-13,2025-04-04,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-02993,2025-03-13,2025-03-15,CH_04,RT_PACK,18720.0,0.0,18720.0,Checked-Out
RES-04115,2025-03-13,2025-04-11,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-04116,2025-03-13,2025-04-12,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-04821,2025-03-13,2025-03-18,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-04856,2025-03-13,2025-04-22,CH_02,RT_ADV,4680.0,0.0,0.0,Cancelled
RES-00464,2025-03-14,2025-04-10,CH_02,RT_PACK,11700.0,2106.0,9594.0,Checked-Out
RES-00850,2025-03-14,2025-05-01,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-01584,2025-03-14,2025-05-05,CH_03,RT_ADV,12750.0,2550.0,10200.0,Checked-Out
RES-01897,2025-03-14,2025-03-14,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-01909,2025-03-14,2025-03-26,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
